Species,sample_start_date,sample_end_date,value,sample_location_info,sample_lat_DD,sample_long_DD
Anopheles quadrimaculatus,6/30/14,7/1/14,3,Mote Ranch,27.4197,-82.47982
Anopheles quadrimaculatus,6/30/14,7/1/14,4,Tallevast,27.4266,-82.52471
Anopheles quadrimaculatus,6/30/14,7/1/14,13,Magnolia Manor,27.481256,-82.48042
Anopheles quadrimaculatus,6/30/14,7/1/14,13,Lakewood Ranch,27.419517,-82.4262
Anopheles quadrimaculatus,6/30/14,7/1/14,5,Rye Rd,27.484586,-82.40161
Anopheles quadrimaculatus,6/30/14,7/1/14,50,Braden Pines,27.43889,-82.43865
Anopheles quadrimaculatus,6/30/14,7/1/14,1,Race Track,27.474551,-82.324001
Anopheles quadrimaculatus,6/30/14,7/1/14,2,Sandy Baptist,27.272953,-82.116503
Anopheles quadrimaculatus,6/30/14,7/1/14,5,Erie Rd.,27.574079,-82.5041
Anopheles quadrimaculatus,6/30/14,7/1/14,1,Parrish/Britt Rd.,27.564967,-82.424886
Anopheles quadrimaculatus,6/30/14,7/1/14,2,Palmetto Ball Park,27.531,-82.58235
Anopheles quadrimaculatus,6/30/14,7/1/14,15,Braden River Park,27.44893,-82.498664
Anopheles quadrimaculatus,6/30/14,7/1/14,7,Lakewood Ranch HS,27.44242,-82.43578
Anopheles quadrimaculatus,6/30/14,7/1/14,4,Buffalo Creek Ball Park,27.578355,-82.483695
Anopheles quadrimaculatus,7/1/14,7/2/14,1,Waterline Rd,27.4894,-82.361667
Anopheles quadrimaculatus,7/2/14,7/3/14,4,Parrish/Britt Rd.,27.564967,-82.424886
Anopheles quadrimaculatus,7/6/14,7/7/14,1,French,27.603067,-82.535717
Anopheles quadrimaculatus,7/6/14,7/7/14,1,Erie Rd.,27.574079,-82.5041
Anopheles quadrimaculatus,7/6/14,7/7/14,4,Thousand Oaks,27.564989,-82.480332
Anopheles quadrimaculatus,7/7/14,7/8/14,2,Fielding,27.529167,-82.588117
Anopheles quadrimaculatus,7/7/14,7/8/14,6,Highland Shores,27.516317,-82.537735
Anopheles quadrimaculatus,7/7/14,7/8/14,4,Samoset,27.46947,-82.52402
Anopheles quadrimaculatus,7/7/14,7/8/14,1,Mullins,27.439449,-82.548928
Anopheles quadrimaculatus,7/7/14,7/8/14,11,Palm-Aire,27.406663,-82.504054
Anopheles quadrimaculatus,7/7/14,7/8/14,3,Lakewood Ranch,27.419517,-82.4262
Anopheles quadrimaculatus,7/7/14,7/8/14,3,Rye Rd,27.484586,-82.40161
Anopheles quadrimaculatus,7/7/14,7/8/14,7,Braden Pines,27.43889,-82.43865
Anopheles quadrimaculatus,7/7/14,7/8/14,2,Bradley Rd.,27.60315,-82.098133
Anopheles quadrimaculatus,7/7/14,7/8/14,2,Keentown,27.570935,-82.137841
Anopheles quadrimaculatus,7/7/14,7/8/14,2,Palmetto Ball Park,27.531,-82.58235
Anopheles quadrimaculatus,7/7/14,7/8/14,1,Braden River Park,27.44893,-82.498664
Anopheles quadrimaculatus,7/7/14,7/8/14,5,Lakewood Ranch HS,27.44242,-82.43578
Anopheles quadrimaculatus,7/8/14,7/9/14,9,Grassfarm Rd.,27.627967,-82.496833
Anopheles quadrimaculatus,7/9/14,7/10/14,1,Church,27.600978,-82.529357
Anopheles quadrimaculatus,7/9/14,7/10/14,4,Buffalo Creek Ball Park,27.578355,-82.483695
Anopheles quadrimaculatus,7/10/14,7/11/14,5,Buffalo Creek Ball Park,27.578355,-82.483695
Anopheles quadrimaculatus,7/13/14,7/14/14,41,Parrish,27.57505,-82.419667
Anopheles quadrimaculatus,7/14/14,7/15/14,1,Fielding,27.529167,-82.588117
Anopheles quadrimaculatus,7/14/14,7/15/14,1,Manatee HS,27.48887,-82.59214
Anopheles quadrimaculatus,7/14/14,7/15/14,1,Fulwood,27.475085,-82.551283
Anopheles quadrimaculatus,7/14/14,7/15/14,2,Mullins,27.439449,-82.548928
Anopheles quadrimaculatus,7/14/14,7/15/14,3,Tallevast,27.4266,-82.52471
Anopheles quadrimaculatus,7/14/14,7/15/14,3,Lakewood Ranch,27.419517,-82.4262
Anopheles quadrimaculatus,7/14/14,7/15/14,15,Braden Pines,27.43889,-82.43865
Anopheles quadrimaculatus,7/14/14,7/15/14,3,Upper Manatee,27.51261,-82.4319
Anopheles quadrimaculatus,7/14/14,7/15/14,16,Sandy Baptist,27.272953,-82.116503
Anopheles quadrimaculatus,7/14/14,7/15/14,8,Thousand Oaks,27.564989,-82.480332
Anopheles quadrimaculatus,7/14/14,7/15/14,3,Parrish/Britt Rd.,27.564967,-82.424886
Anopheles quadrimaculatus,7/14/14,7/15/14,1,Palmetto Ball Park,27.531,-82.58235
Anopheles quadrimaculatus,7/14/14,7/15/14,2,Braden River Park,27.44893,-82.498664
Anopheles quadrimaculatus,7/17/14,7/18/14,2,Parrish,27.57484,-82.419638
Anopheles quadrimaculatus,7/20/14,7/21/14,12,Erie Rd.,27.574079,-82.5041
Anopheles quadrimaculatus,7/21/14,7/22/14,4,Fielding,27.529167,-82.588117
Anopheles quadrimaculatus,7/21/14,7/22/14,3,Tallevast,27.4266,-82.52471
Anopheles quadrimaculatus,7/21/14,7/22/14,15,Rye Rd,27.484586,-82.40161
Anopheles quadrimaculatus,7/21/14,7/22/14,11,Waterline Rd,27.4894,-82.361667
Anopheles quadrimaculatus,7/21/14,7/22/14,8,Wauchula Rd.,27.426958,-82.133258
Anopheles quadrimaculatus,7/21/14,7/22/14,18,Erie Rd.,27.574079,-82.5041
Anopheles quadrimaculatus,7/21/14,7/22/14,17,Thousand Oaks,27.564989,-82.480332
Anopheles quadrimaculatus,7/24/14,7/25/14,1,Shiver,27.569469,-82.593177
Anopheles quadrimaculatus,7/25/14,7/26/14,4,Waterline Rd,27.4894,-82.361667
Anopheles quadrimaculatus,7/25/14,7/26/14,1,Upper Manatee,27.51261,-82.4319
Anopheles quadrimaculatus,7/25/14,7/26/14,8,Race Track,27.474551,-82.324001
Anopheles quadrimaculatus,7/25/14,7/26/14,5,Mossy Hammock,27.286571,-82.23038
Anopheles quadrimaculatus,7/28/14,7/29/14,4,Carrs,27.554018,-82.545481
Anopheles quadrimaculatus,7/28/14,7/29/14,1,Mullins,27.439449,-82.548928
Anopheles quadrimaculatus,7/28/14,7/29/14,11,Lakewood Ranch,27.419517,-82.4262
Anopheles quadrimaculatus,7/28/14,7/29/14,8,Wauchula Rd.,27.426958,-82.133258
Anopheles quadrimaculatus,7/28/14,7/29/14,1,Erie Rd.,27.574079,-82.5041
Anopheles quadrimaculatus,7/28/14,7/29/14,2,Palmetto Ball Park,27.531,-82.58235
Anopheles quadrimaculatus,7/28/14,7/29/14,8,Braden River Park,27.44893,-82.498664
Anopheles quadrimaculatus,7/29/14,7/30/14,1,French,27.603067,-82.535717
Anopheles quadrimaculatus,7/29/14,7/30/14,8,Grassfarm Rd.,27.627967,-82.496833
Anopheles quadrimaculatus,7/29/14,7/30/14,12,Port,27.640483,-82.552667
Anopheles quadrimaculatus,7/29/14,7/30/14,11,Buffalo Creek Ball Park,27.578355,-82.483695
Anopheles quadrimaculatus,7/29/14,7/30/14,5,Parrish/Britt Rd.,27.564967,-82.424886
Anopheles quadrimaculatus,7/29/14,7/30/14,5,Upper Manatee,27.51261,-82.4319
Anopheles quadrimaculatus,7/30/14,7/31/14,15,Chapman Rd.,27.616367,-82.5353
Anopheles quadrimaculatus,7/30/14,7/31/14,3,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,7/30/14,7/31/14,7,Grassfarm Rd.,27.627967,-82.496833
Anopheles quadrimaculatus,7/30/14,7/31/14,1,Waterline Rd,27.4894,-82.361667
Anopheles quadrimaculatus,7/31/14,8/1/14,6,Rye Rd,27.484586,-82.40161
Anopheles quadrimaculatus,7/31/14,8/1/14,11,Parrish,27.57484,-82.419638
Anopheles quadrimaculatus,8/3/14,8/4/14,38,Chapman Rd.,27.616367,-82.5353
Anopheles quadrimaculatus,8/3/14,8/4/14,2,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,8/3/14,8/4/14,1,Erie Rd.,27.574079,-82.5041
Anopheles quadrimaculatus,8/3/14,8/4/14,12,Thousand Oaks,27.564989,-82.480332
Anopheles quadrimaculatus,8/4/14,8/5/14,1,Fielding,27.529167,-82.588117
Anopheles quadrimaculatus,8/4/14,8/5/14,4,Highland Shores,27.516317,-82.537735
Anopheles quadrimaculatus,8/4/14,8/5/14,2,Carrs,27.554018,-82.545481
Anopheles quadrimaculatus,8/4/14,8/5/14,1,Palmetto shop,27.533281,-82.565712
Anopheles quadrimaculatus,8/4/14,8/5/14,2,Palm-Aire,27.406663,-82.504054
Anopheles quadrimaculatus,8/4/14,8/5/14,4,Mote Ranch,27.4197,-82.47982
Anopheles quadrimaculatus,8/4/14,8/5/14,4,Tallevast,27.4266,-82.52471
Anopheles quadrimaculatus,8/4/14,8/5/14,2,Lakewood Ranch,27.419517,-82.4262
Anopheles quadrimaculatus,8/4/14,8/5/14,2,Rye Rd,27.484586,-82.40161
Anopheles quadrimaculatus,8/4/14,8/5/14,5,Upper Manatee,27.51261,-82.4319
Anopheles quadrimaculatus,8/4/14,8/5/14,2,Race Track,27.474551,-82.324001
Anopheles quadrimaculatus,8/4/14,8/5/14,2,Erie Rd.,27.574079,-82.5041
Anopheles quadrimaculatus,8/4/14,8/5/14,7,Thousand Oaks,27.564989,-82.480332
Anopheles quadrimaculatus,8/4/14,8/5/14,4,Bunker Hill Church,27.591467,-82.19985
Anopheles quadrimaculatus,8/4/14,8/5/14,1,Palmetto Ball Park,27.531,-82.58235
Anopheles quadrimaculatus,8/4/14,8/5/14,4,Lakewood Ranch HS,27.44242,-82.43578
Anopheles quadrimaculatus,8/4/14,8/5/14,9,Buffalo Creek Ball Park,27.578355,-82.483695
Anopheles quadrimaculatus,8/5/14,8/6/14,2,French,27.603067,-82.535717
Anopheles quadrimaculatus,8/5/14,8/6/14,1,Waterline Rd,27.4894,-82.361667
Anopheles quadrimaculatus,8/5/14,8/6/14,10,Buffalo Creek Ball Park,27.578355,-82.483695
Anopheles quadrimaculatus,8/5/14,8/6/14,234,Parrish,27.57505,-82.419667
Anopheles quadrimaculatus,8/7/14,8/8/14,15,Buffalo Creek Ball Park,27.578355,-82.483695
Anopheles quadrimaculatus,8/10/14,8/11/14,1,Erie Rd.,27.574079,-82.5041
Anopheles quadrimaculatus,8/11/14,8/12/14,3,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,8/11/14,8/12/14,3,Fielding,27.529167,-82.588117
Anopheles quadrimaculatus,8/11/14,8/12/14,4,Highland Shores,27.516317,-82.537735
Anopheles quadrimaculatus,8/11/14,8/12/14,1,Fulwood,27.475085,-82.551283
Anopheles quadrimaculatus,8/11/14,8/12/14,1,Samoset,27.46947,-82.52402
Anopheles quadrimaculatus,8/11/14,8/12/14,6,Palm-Aire,27.406663,-82.504054
Anopheles quadrimaculatus,8/11/14,8/12/14,1,Tallevast,27.4266,-82.52471
Anopheles quadrimaculatus,8/11/14,8/12/14,3,Rye Rd,27.484586,-82.40161
Anopheles quadrimaculatus,8/11/14,8/12/14,3,Braden Pines,27.43889,-82.43865
Anopheles quadrimaculatus,8/11/14,8/12/14,1,Waterline Rd,27.4894,-82.361667
Anopheles quadrimaculatus,8/11/14,8/12/14,2,Race Track,27.474551,-82.324001
Anopheles quadrimaculatus,8/11/14,8/12/14,5,Erie Rd.,27.574079,-82.5041
Anopheles quadrimaculatus,8/13/14,8/14/14,15,Chapman Rd.,27.616367,-82.5353
Anopheles quadrimaculatus,8/13/14,8/14/14,4,French,27.603067,-82.535717
Anopheles quadrimaculatus,8/13/14,8/14/14,1,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,8/13/14,8/14/14,6,Grassfarm Rd.,27.627967,-82.496833
Anopheles quadrimaculatus,8/17/14,8/18/14,5,Thousand Oaks,27.564989,-82.480332
Anopheles quadrimaculatus,8/17/14,8/18/14,9,Parrish/Britt Rd.,27.564967,-82.424886
Anopheles quadrimaculatus,8/18/14,8/19/14,4,French,27.603067,-82.535717
Anopheles quadrimaculatus,8/18/14,8/19/14,2,Fielding,27.529167,-82.588117
Anopheles quadrimaculatus,8/18/14,8/19/14,3,Highland Shores,27.516317,-82.537735
Anopheles quadrimaculatus,8/18/14,8/19/14,1,Carrs,27.554018,-82.545481
Anopheles quadrimaculatus,8/18/14,8/19/14,1,Palmetto shop,27.533281,-82.565712
Anopheles quadrimaculatus,8/18/14,8/19/14,3,Bolleteries Soccer field,27.447151,-82.62052
Anopheles quadrimaculatus,8/18/14,8/19/14,1,Mullins,27.439449,-82.548928
Anopheles quadrimaculatus,8/18/14,8/19/14,5,Palm-Aire,27.406663,-82.504054
Anopheles quadrimaculatus,8/18/14,8/19/14,9,Mote Ranch,27.4197,-82.47982
Anopheles quadrimaculatus,8/18/14,8/19/14,6,Tallevast,27.4266,-82.52471
Anopheles quadrimaculatus,8/18/14,8/19/14,5,Magnolia Manor,27.481256,-82.48042
Anopheles quadrimaculatus,8/18/14,8/19/14,18,Lakewood Ranch,27.419517,-82.4262
Anopheles quadrimaculatus,8/18/14,8/19/14,6,Rye Rd,27.484586,-82.40161
Anopheles quadrimaculatus,8/18/14,8/19/14,20,Braden Pines,27.43889,-82.43865
Anopheles quadrimaculatus,8/18/14,8/19/14,2,Apple,27.41218,-82.28757
Anopheles quadrimaculatus,8/18/14,8/19/14,6,Erie Rd.,27.574079,-82.5041
Anopheles quadrimaculatus,8/18/14,8/19/14,12,Bunker Hill Church,27.591467,-82.19985
Anopheles quadrimaculatus,8/18/14,8/19/14,48,Bradley Rd.,27.60315,-82.098133
Anopheles quadrimaculatus,8/18/14,8/19/14,7,Braden River Park,27.44893,-82.498664
Anopheles quadrimaculatus,8/18/14,8/19/14,9,Lakewood Ranch HS,27.44242,-82.43578
Anopheles quadrimaculatus,8/19/14,8/20/14,12,Chapman Rd.,27.616367,-82.5353
Anopheles quadrimaculatus,8/19/14,8/20/14,7,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,8/20/14,8/21/14,4,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,8/22/14,8/23/14,1,Parrish,27.57484,-82.419638
Anopheles quadrimaculatus,8/22/14,8/23/14,3,Parrish/Britt Rd.,27.564967,-82.424886
Anopheles quadrimaculatus,8/25/14,8/26/14,6,Fielding,27.529167,-82.588117
Anopheles quadrimaculatus,8/25/14,8/26/14,4,Mote Ranch,27.4197,-82.47982
Anopheles quadrimaculatus,8/25/14,8/26/14,8,Magnolia Manor,27.481256,-82.48042
Anopheles quadrimaculatus,8/25/14,8/26/14,4,Soccer Field,27.426485,-82.376623
Anopheles quadrimaculatus,8/25/14,8/26/14,6,Rye Rd,27.484586,-82.40161
Anopheles quadrimaculatus,8/25/14,8/26/14,8,Braden Pines,27.43889,-82.43865
Anopheles quadrimaculatus,8/25/14,8/26/14,2,Upper Manatee,27.51261,-82.4319
Anopheles quadrimaculatus,8/25/14,8/26/14,5,Jamie's Way,27.46357,-82.30379
Anopheles quadrimaculatus,8/25/14,8/26/14,1,Race Track,27.474551,-82.324001
Anopheles quadrimaculatus,8/25/14,8/26/14,1,Gopher Hill,27.40805,-82.260329
Anopheles quadrimaculatus,8/25/14,8/26/14,8,Myakka,27.349733,-82.157581
Anopheles quadrimaculatus,8/25/14,8/26/14,21,Singletary Rd,27.34712,-82.243525
Anopheles quadrimaculatus,8/25/14,8/26/14,10,Erie Rd.,27.574079,-82.5041
Anopheles quadrimaculatus,8/25/14,8/26/14,15,Thousand Oaks,27.564989,-82.480332
Anopheles quadrimaculatus,8/25/14,8/26/14,36,Bradley Rd.,27.60315,-82.098133
Anopheles quadrimaculatus,8/25/14,8/26/14,30,Carlton Rd.,27.613375,-82.123478
Anopheles quadrimaculatus,8/25/14,8/26/14,3,Keentown,27.570935,-82.137841
Anopheles quadrimaculatus,8/26/14,8/27/14,1,Waterline Rd,27.4894,-82.361667
Anopheles quadrimaculatus,8/26/14,8/27/14,3,Buffalo Creek Ball Park,27.578355,-82.483695
Anopheles quadrimaculatus,8/26/14,8/27/14,2,Parrish/Britt Rd.,27.564967,-82.424886
Anopheles quadrimaculatus,8/28/14,8/29/14,4,Parrish/Britt Rd.,27.564967,-82.424886
Anopheles quadrimaculatus,9/2/14,9/3/14,2,Fielding,27.529167,-82.588117
Anopheles quadrimaculatus,9/2/14,9/3/14,3,Highland Shores,27.516317,-82.537735
Anopheles quadrimaculatus,9/2/14,9/3/14,1,Palmetto shop,27.533281,-82.565712
Anopheles quadrimaculatus,9/2/14,9/3/14,2,Samoset,27.46947,-82.52402
Anopheles quadrimaculatus,9/2/14,9/3/14,4,Mote Ranch,27.4197,-82.47982
Anopheles quadrimaculatus,9/2/14,9/3/14,2,Tallevast,27.4266,-82.52471
Anopheles quadrimaculatus,9/2/14,9/3/14,1,Magnolia Manor,27.481256,-82.48042
Anopheles quadrimaculatus,9/2/14,9/3/14,4,Lakewood Ranch,27.419517,-82.4262
Anopheles quadrimaculatus,9/2/14,9/3/14,2,Rye Rd,27.484586,-82.40161
Anopheles quadrimaculatus,9/2/14,9/3/14,26,Braden Pines,27.43889,-82.43865
Anopheles quadrimaculatus,9/2/14,9/3/14,1,Upper Manatee,27.51261,-82.4319
Anopheles quadrimaculatus,9/2/14,9/3/14,2,Wauchula Rd.,27.426958,-82.133258
Anopheles quadrimaculatus,9/2/14,9/3/14,1,Prichard Rd.,27.639167,-82.417083
Anopheles quadrimaculatus,9/2/14,9/3/14,5,Thousand Oaks,27.564989,-82.480332
Anopheles quadrimaculatus,9/2/14,9/3/14,1,Parrish/Britt Rd.,27.564967,-82.424886
Anopheles quadrimaculatus,9/2/14,9/3/14,1,Bunker Hill Church,27.591467,-82.19985
Anopheles quadrimaculatus,9/2/14,9/3/14,6,Keentown,27.570935,-82.137841
Anopheles quadrimaculatus,9/2/14,9/3/14,2,Palmetto Ball Park,27.531,-82.58235
Anopheles quadrimaculatus,9/2/14,9/3/14,4,Braden River Park,27.44893,-82.498664
Anopheles quadrimaculatus,9/2/14,9/3/14,4,Lakewood Ranch HS,27.44242,-82.43578
Anopheles quadrimaculatus,9/3/14,9/4/14,7,Parrish,27.57484,-82.419638
Anopheles quadrimaculatus,9/4/14,9/5/14,1,French,27.603067,-82.535717
Anopheles quadrimaculatus,9/4/14,9/5/14,2,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,9/5/14,9/6/14,2,Braden River Park,27.44893,-82.498664
Anopheles quadrimaculatus,9/5/14,9/6/14,3,Mote Ranch,27.4197,-82.47982
Anopheles quadrimaculatus,9/7/14,9/8/14,3,French,27.603067,-82.535717
Anopheles quadrimaculatus,9/7/14,9/8/14,4,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,9/7/14,9/8/14,6,Buffalo Creek Ball Park,27.578355,-82.483695
Anopheles quadrimaculatus,9/7/14,9/8/14,1,Erie Rd.,27.574079,-82.5041
Anopheles quadrimaculatus,9/7/14,9/8/14,7,Thousand Oaks,27.564989,-82.480332
Anopheles quadrimaculatus,9/7/14,9/8/14,2,Parrish/Britt Rd.,27.564967,-82.424886
Anopheles quadrimaculatus,9/8/14,9/9/14,18,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,9/8/14,9/9/14,1,Fielding,27.529167,-82.588117
Anopheles quadrimaculatus,9/8/14,9/9/14,1,Palmetto shop,27.533281,-82.565712
Anopheles quadrimaculatus,9/8/14,9/9/14,1,Mullins,27.439449,-82.548928
Anopheles quadrimaculatus,9/8/14,9/9/14,1,Palm-Aire,27.406663,-82.504054
Anopheles quadrimaculatus,9/8/14,9/9/14,1,Mote Ranch,27.4197,-82.47982
Anopheles quadrimaculatus,9/8/14,9/9/14,2,Lakewood Ranch,27.419517,-82.4262
Anopheles quadrimaculatus,9/8/14,9/9/14,1,Rye Rd,27.484586,-82.40161
Anopheles quadrimaculatus,9/8/14,9/9/14,2,Braden Pines,27.43889,-82.43865
Anopheles quadrimaculatus,9/8/14,9/9/14,3,Mossy Hammock,27.286571,-82.23038
Anopheles quadrimaculatus,9/8/14,9/9/14,1,Parrish,27.57484,-82.419638
Anopheles quadrimaculatus,9/8/14,9/9/14,3,Lakewood Ranch HS,27.44242,-82.43578
Anopheles quadrimaculatus,9/8/14,9/9/14,3,Buffalo Creek Ball Park,27.578355,-82.483695
Anopheles quadrimaculatus,9/10/14,9/11/14,11,Grassfarm Rd.,27.627967,-82.496833
Anopheles quadrimaculatus,9/11/14,9/12/14,2,Parrish/Britt Rd.,27.564967,-82.424886
Anopheles quadrimaculatus,9/14/14,9/15/14,2,Erie Rd.,27.574079,-82.5041
Anopheles quadrimaculatus,9/15/14,9/16/14,3,Fielding,27.529167,-82.588117
Anopheles quadrimaculatus,9/15/14,9/16/14,1,Palmetto shop,27.533281,-82.565712
Anopheles quadrimaculatus,9/15/14,9/16/14,1,Palm-Aire,27.406663,-82.504054
Anopheles quadrimaculatus,9/15/14,9/16/14,1,Mote Ranch,27.4197,-82.47982
Anopheles quadrimaculatus,9/15/14,9/16/14,6,Tallevast,27.4266,-82.52471
Anopheles quadrimaculatus,9/15/14,9/16/14,37,Lakewood Ranch,27.419517,-82.4262
Anopheles quadrimaculatus,9/15/14,9/16/14,9,Braden Pines,27.43889,-82.43865
Anopheles quadrimaculatus,9/15/14,9/16/14,5,Erie Rd.,27.574079,-82.5041
Anopheles quadrimaculatus,9/15/14,9/16/14,4,Thousand Oaks,27.564989,-82.480332
Anopheles quadrimaculatus,9/15/14,9/16/14,4,Parrish,27.57505,-82.419667
Anopheles quadrimaculatus,9/15/14,9/16/14,5,Bradley Rd.,27.60315,-82.098133
Anopheles quadrimaculatus,9/15/14,9/16/14,5,Keentown,27.570935,-82.137841
Anopheles quadrimaculatus,9/15/14,9/16/14,2,Braden River Park,27.44893,-82.498664
Anopheles quadrimaculatus,9/16/14,9/17/14,1,Apple,27.41218,-82.28757
Anopheles quadrimaculatus,9/16/14,9/17/14,5,Parrish/Britt Rd.,27.564967,-82.424886
Anopheles quadrimaculatus,9/21/14,9/22/14,11,Thousand Oaks,27.564989,-82.480332
Anopheles quadrimaculatus,9/21/14,9/22/14,10,Parrish,27.57505,-82.419667
Anopheles quadrimaculatus,9/21/14,9/22/14,1,Parrish/Britt Rd.,27.564967,-82.424886
Anopheles quadrimaculatus,9/22/14,9/23/14,3,Fielding,27.529167,-82.588117
Anopheles quadrimaculatus,9/22/14,9/23/14,1,Mote Ranch,27.4197,-82.47982
Anopheles quadrimaculatus,9/22/14,9/23/14,9,Parrish,27.57505,-82.419667
Anopheles quadrimaculatus,9/22/14,9/23/14,63,Bradley Rd.,27.60315,-82.098133
Anopheles quadrimaculatus,9/23/14,9/24/14,3,Parrish,27.57484,-82.419638
Anopheles quadrimaculatus,9/24/14,9/25/14,1,Chapman Rd.,27.616367,-82.5353
Anopheles quadrimaculatus,9/25/14,9/26/14,3,French,27.603067,-82.535717
Anopheles quadrimaculatus,9/25/14,9/26/14,49,Grassfarm Rd.,27.627967,-82.496833
Anopheles quadrimaculatus,9/25/14,9/26/14,3,Parrish,27.57484,-82.419638
Anopheles quadrimaculatus,9/26/14,9/27/14,72,Bradley Rd.,27.60315,-82.098133
Anopheles quadrimaculatus,9/28/14,9/29/14,11,Parrish/Britt Rd.,27.564967,-82.424886
Anopheles quadrimaculatus,9/29/14,9/30/14,1,Palmetto shop,27.533281,-82.565712
Anopheles quadrimaculatus,9/29/14,9/30/14,1,Samoset,27.46947,-82.52402
Anopheles quadrimaculatus,10/2/14,10/3/14,103,Port,27.640483,-82.552667
Anopheles quadrimaculatus,10/6/14,10/7/14,244,Grassfarm Rd.,27.627967,-82.496833
Anopheles quadrimaculatus,10/6/14,10/7/14,12,Carrs,27.554018,-82.545481
Anopheles quadrimaculatus,10/6/14,10/7/14,2,Mullins,27.439449,-82.548928
Anopheles quadrimaculatus,10/6/14,10/7/14,15,Palm-Aire,27.406663,-82.504054
Anopheles quadrimaculatus,10/6/14,10/7/14,53,Parrish,27.57505,-82.419667
Anopheles quadrimaculatus,10/8/14,10/9/14,193,Port,27.640483,-82.552667
Anopheles quadrimaculatus,10/8/14,10/9/14,8,Fielding,27.529167,-82.588117
Anopheles quadrimaculatus,10/9/14,10/10/14,1,Lloyd Park,27.489937,-82.533814
Anopheles quadrimaculatus,10/9/14,10/10/14,10,Tallevast,27.4266,-82.52471
Anopheles quadrimaculatus,10/9/14,10/10/14,4,Braden Pines,27.43889,-82.43865
Anopheles quadrimaculatus,10/10/14,10/11/14,11,Parrish/Britt Rd.,27.564967,-82.424886
Anopheles quadrimaculatus,10/12/14,10/13/14,42,Thousand Oaks,27.564989,-82.480332
Anopheles quadrimaculatus,10/13/14,10/14/14,1,Mullins,27.439449,-82.548928
Anopheles quadrimaculatus,10/13/14,10/14/14,53,Gopher Hill,27.40805,-82.260329
Anopheles quadrimaculatus,10/14/14,10/15/14,12,Parrish/Britt Rd.,27.564967,-82.424886
Anopheles quadrimaculatus,10/16/14,10/17/14,2,Mote Ranch,27.4197,-82.47982
Anopheles quadrimaculatus,10/19/14,10/20/14,37,French,27.603067,-82.535717
Anopheles quadrimaculatus,10/20/14,10/21/14,7,Highland Shores,27.516317,-82.537735
Anopheles quadrimaculatus,10/20/14,10/21/14,16,Palm-Aire,27.406663,-82.504054
Anopheles quadrimaculatus,10/20/14,10/21/14,16,Tallevast,27.4266,-82.52471
Anopheles quadrimaculatus,10/20/14,10/21/14,12,Rye Rd,27.484586,-82.40161
Anopheles quadrimaculatus,10/20/14,10/21/14,8,Braden Pines,27.43889,-82.43865
Anopheles quadrimaculatus,10/20/14,10/21/14,67,Sandy Baptist,27.272953,-82.116503
Anopheles quadrimaculatus,10/20/14,10/21/14,16,Thousand Oaks,27.564989,-82.480332
Anopheles quadrimaculatus,10/20/14,10/21/14,4,Parrish/Britt Rd.,27.564967,-82.424886
Anopheles quadrimaculatus,10/20/14,10/21/14,10,Bradley Rd.,27.60315,-82.098133
Anopheles quadrimaculatus,10/20/14,10/21/14,192,Carlton Rd.,27.613375,-82.123478
Anopheles quadrimaculatus,10/20/14,10/21/14,10,Palmetto Ball Park,27.531,-82.58235
Anopheles quadrimaculatus,10/20/14,10/21/14,24,Braden River Park,27.44893,-82.498664
Anopheles quadrimaculatus,10/21/14,10/22/14,6,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,10/22/14,10/23/14,5,Buffalo Creek Ball Park,27.578355,-82.483695
Anopheles quadrimaculatus,10/22/14,10/23/14,5,Bradley Rd.,27.60315,-82.098133
Anopheles quadrimaculatus,10/23/14,10/24/14,5,French,27.603067,-82.535717
Anopheles quadrimaculatus,10/23/14,10/24/14,50,Grassfarm Rd.,27.627967,-82.496833
Anopheles quadrimaculatus,10/26/14,10/27/14,117,Chapman Rd.,27.616367,-82.5353
Anopheles quadrimaculatus,10/26/14,10/27/14,4,Frog Creek,27.590917,-82.548
Anopheles quadrimaculatus,10/26/14,10/27/14,46,Grassfarm Rd.,27.627967,-82.496833
Anopheles quadrimaculatus,10/26/14,10/27/14,11,Parrish,27.57505,-82.419667
Anopheles quadrimaculatus,10/27/14,10/28/14,62,Grassfarm Rd.,27.627967,-82.496833
Anopheles quadrimaculatus,10/27/14,10/28/14,4,Fielding,27.529167,-82.588117
Anopheles quadrimaculatus,10/27/14,10/28/14,11,Highland Shores,27.516317,-82.537735
Anopheles quadrimaculatus,10/27/14,10/28/14,24,Carrs,27.554018,-82.545481
Anopheles quadrimaculatus,10/27/14,10/28/14,10,Samoset,27.46947,-82.52402
Anopheles quadrimaculatus,10/27/14,10/28/14,15,Mote Ranch,27.4197,-82.47982
Anopheles quadrimaculatus,10/27/14,10/28/14,3,Tallevast,27.4266,-82.52471
